App,Package,Start Time,Duration,Filename
"System",,"Mar 16, 2018 @ 05:06:25 PM","6 min 6 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
45500,1,45794,1853408,45793,0,45804,67,
45600,1,45896,1853480,45894,0,45907,85,
45701,1,45995,1852760,45995,0,46001,40,
45805,1,46097,1852760,46096,0,46104,8,
45907,1,46198,1852884,46197,0,46205,6,
46001,1,46300,1852884,46298,0,46311,4,
46105,1,46401,1853008,46399,0,46411,5,
46205,1,46501,1851736,46500,0,46505,14,
46312,1,46602,1851580,46601,0,46608,3,
46411,1,46707,1851696,46703,0,46716,4,
46506,1,46804,1851716,46803,0,46815,4,
46609,1,46904,1855516,46903,0,46909,32,
46716,1,47004,1850632,47003,0,47011,10,
46817,1,47105,1850644,47104,0,47111,8,
46910,1,47207,1850892,47205,0,47215,9,
47012,1,47307,1851156,47306,0,47314,16,
47111,1,47409,1851776,47406,0,47418,32,
47216,1,47507,1852512,47506,0,47514,33,
47314,1,47609,1853388,47608,0,47621,46,
47418,1,47710,1854152,47709,0,47717,29,
47514,1,47810,1854216,47809,0,47815,23,
47622,1,47911,1854524,47910,0,47920,16,
47717,1,48011,1855100,48010,0,48017,38,
47815,1,48111,1855544,48110,0,48115,25,
47921,1,48211,1855544,48210,0,48217,5,
48017,1,48261,1855544,48261,0,48266,0,
48116,1,48362,1855544,48361,0,48366,4,
48217,1,48462,1855544,48461,0,48467,0,
48266,1,48562,1855992,48561,0,48567,25,
48366,1,48663,1855768,48662,0,48669,27,
48467,1,48764,1855868,48762,0,48771,29,
48567,1,48863,1855628,48862,0,48868,23,
48669,1,48963,1855628,48962,0,48969,18,
48771,1,49064,1854872,49063,0,49070,15,
48869,1,49164,1855052,49163,0,49170,11,
48969,1,49265,1855272,49264,0,49270,14,
49071,1,49365,1855396,49364,0,49370,12,
49170,1,49465,1855644,49464,0,49472,15,
49270,1,49566,1855748,49565,0,49572,10,
49371,1,49668,1855660,49665,0,49673,10,
49472,1,49766,1855524,49765,0,49771,0,
49572,1,49866,1855524,49866,0,49871,5,
49673,1,49967,1855584,49966,0,49971,4,
49771,1,50067,1855620,50066,0,50071,0,
49871,1,50167,1855620,50166,0,50171,4,
49971,1,50267,1855620,50266,0,50274,5,
50071,1,50368,1855488,50367,0,50374,13,
50172,1,50468,1855408,50467,0,50473,20,
50274,1,50568,1855408,50567,0,50573,7,
50374,1,50668,1855464,50668,0,50673,8,
50473,1,50769,1855388,50768,0,50776,0,
50574,1,50870,1855212,50869,0,50875,1,
50674,1,50970,1855220,50969,0,50976,4,
50776,1,51070,1855272,51069,0,51076,4,
50876,1,51171,1855272,51169,0,51178,4,
50977,1,51272,1855116,51269,0,51277,9,
51077,1,51374,1855116,51371,0,51383,1,
51180,1,51471,1855116,51470,0,51477,5,
51277,1,51571,1855116,51570,0,51577,2,
51383,1,51672,1855116,51671,0,51677,2,
51477,1,51772,1855104,51771,0,51777,2,
51577,1,51873,1855104,51871,0,51878,0,
51677,1,51973,1855156,51971,0,51979,5,
51777,1,52073,1855156,52072,0,52078,8,
51878,1,52173,1855212,52172,0,52180,2,
51979,1,52274,1855212,52272,0,52279,3,
52078,1,52373,1855272,52372,0,52379,7,
52180,1,52474,1855332,52473,0,52478,0,
52279,1,52575,1855332,52574,0,52581,6,
52379,1,52674,1855332,52673,0,52684,0,
52479,1,52775,1855268,52774,0,52783,4,
52582,1,52874,1854780,52873,0,52883,5,
52684,1,52977,1854680,52975,0,52988,11,
52783,1,53076,1854740,53074,0,53084,29,
52884,1,53177,1854800,53175,0,53185,26,
