App,Package,Start Time,Duration,Filename
"System",,"May 31, 2018 @ 03:41:45 PM","1 min 41 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
53994,1,54087,1785064,54086,0,54097,4,
54097,1,54188,1785272,54187,0,54196,0,
54198,1,54289,1785312,54288,0,54297,6,
54297,1,54390,1785372,54388,0,54397,1,
54398,1,54494,1785504,54490,0,54504,3,
54504,1,54590,1785200,54589,0,54596,2,
54596,1,54692,1785200,54691,0,54700,4,
54701,1,54742,1785200,54741,0,54751,8,
54751,1,54843,1785332,54842,0,54856,0,
54856,1,54944,1785452,54942,0,54952,6,
54952,1,55044,1785504,55043,0,55053,4,
55053,1,55145,1785464,55144,0,55153,2,
55154,1,55245,1785508,55244,0,55253,4,
55253,1,55346,1785548,55345,0,55356,6,
55357,1,55450,1784936,55446,0,55457,13,
55457,1,55548,1784936,55547,0,55558,3,
55558,1,55649,1785108,55647,0,55656,3,
55657,1,55750,1785220,55749,0,55758,4,
55758,1,55850,1785220,55849,0,55857,3,
55857,1,55951,1785220,55949,0,55958,6,
55958,1,56052,1785328,56050,0,56064,10,
56064,1,56153,1785168,56151,0,56163,9,
56163,1,56253,1785292,56251,0,56259,3,
56260,1,56354,1785292,56352,0,56365,6,
56366,1,56454,1785016,56453,0,56461,10,
56461,1,56555,1784892,56554,0,56562,3,
56562,1,56656,1784892,56655,0,56663,3,
56663,1,56757,1784892,56756,0,56764,4,
56765,1,56858,1785104,56857,0,56866,4,
56866,1,56959,1785156,56957,0,56966,4,
56967,1,57059,1785196,57058,0,57072,4,
57072,1,57160,1785212,57159,0,57168,1,
57168,1,57260,1785212,57259,0,57268,6,
57268,1,57362,1785212,57360,0,57373,3,
57373,1,57464,1784968,57460,0,57468,11,
57468,1,57562,1783912,57561,0,57569,2,
