App,Package,Start Time,Duration,Filename
"System",,"Jun 4, 2018 @ 02:13:55 PM","27 min 34 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
39701,1,39791,1873304,39790,0,39799,6,
39799,1,39891,1878028,39890,0,39898,39,
39899,1,39992,1882492,39991,0,39997,32,
39997,1,40093,1868636,40092,0,40101,10,
40101,1,40194,1868636,40193,0,40202,0,
40202,1,40295,1868636,40294,0,40302,4,
40303,1,40396,1868588,40394,0,40403,4,
40403,1,40497,1868600,40495,0,40504,6,
40504,1,40597,1868600,40596,0,40608,3,
40608,1,40699,1868420,40697,0,40705,10,
40705,1,40799,1868420,40798,0,40806,4,
40807,1,40900,1868420,40899,0,40905,5,
40905,1,41001,1868480,40999,0,41008,2,
41008,1,41101,1868540,41100,0,41113,3,
41113,1,41202,1868592,41201,0,41209,4,
41209,1,41303,1868592,41302,0,41311,5,
41312,1,41354,1868628,41353,0,41374,8,
41375,1,41454,1868536,41453,0,41462,8,
41462,1,41555,1868536,41554,0,41562,6,
41562,1,41656,1868536,41655,0,41662,4,
41663,1,41759,1868592,41757,0,41767,4,
41767,1,41857,1868652,41856,0,41864,4,
41864,1,41958,1868504,41957,0,41965,3,
41965,1,42059,1868616,42058,0,42068,4,
42068,1,42163,1868416,42159,0,42169,11,
42170,1,42261,1868416,42260,0,42270,4,
42271,1,42362,1868476,42361,0,42369,6,
42369,1,42463,1868476,42461,0,42469,3,
42469,1,42563,1868528,42562,0,42568,5,
42568,1,42664,1868588,42663,0,42671,2,
42671,1,42765,1868588,42764,0,42773,4,
42774,1,42866,1868640,42865,0,42876,3,
42876,1,42967,1868600,42966,0,42974,6,
42975,1,43068,1868652,43067,0,43075,3,
43076,1,43168,1868704,43167,0,43180,4,
43180,1,43270,1868756,43268,0,43277,7,
43278,1,43370,1868772,43369,0,43377,4,
43377,1,43471,1868772,43470,0,43477,3,
43478,1,43572,1868832,43571,0,43578,3,
43579,1,43676,1868892,43671,0,43684,4,
43685,1,43776,1868476,43772,0,43780,12,
43780,1,43874,1868528,43873,0,43880,3,
43881,1,43975,1868528,43973,0,43984,3,
43984,1,44076,1868588,44074,0,44082,1,
44082,1,44177,1868588,44175,0,44184,6,
44184,1,44277,1868644,44276,0,44286,2,
44286,1,44377,1868928,44376,0,44384,3,
44385,1,44479,1868928,44478,0,44487,5,
44487,1,44579,1868848,44578,0,44584,6,
44584,1,44680,1868908,44679,0,44687,2,
44687,1,44781,1868908,44780,0,44788,6,
44788,1,44882,1868960,44880,0,44892,5,
44893,1,44983,1868608,44981,0,44990,9,
44990,1,45084,1868608,45083,0,45091,4,
45091,1,45185,1868660,45183,0,45193,3,
45193,1,45286,1868304,45284,0,45290,13,
45290,1,45386,1868340,45385,0,45393,3,
45393,1,45487,1868340,45486,0,45493,4,
45494,1,45588,1868392,45587,0,45594,3,
45594,1,45688,1868452,45687,0,45698,0,
45698,1,45789,1868452,45788,0,45795,9,
45796,1,45889,1868512,45888,0,45896,4,
45897,1,45991,1868564,45989,0,46000,3,
46001,1,46091,1868424,46089,0,46099,9,
46099,1,46191,1868476,46190,0,46199,4,
46200,1,46292,1868476,46291,0,46299,4,
46300,1,46393,1868516,46392,0,46401,4,
46401,1,46494,1868516,46493,0,46501,1,
46501,1,46594,1868576,46593,0,46604,3,
46604,1,46695,1868636,46694,0,46703,6,
46703,1,46796,1868324,46795,0,46801,13,
46801,1,46897,1868324,46896,0,46903,1,
46903,1,46998,1868384,46996,0,47004,5,
47005,1,47098,1867916,47097,0,47104,2,
47105,1,47199,1868036,47198,0,47206,4,
47206,1,47300,1868216,47299,0,47307,4,
47307,1,47401,1868348,47400,0,47409,6,
47410,1,47502,1868628,47500,0,47529,1,
47529,1,47603,1868584,47601,0,47610,16,
47611,1,47704,1868584,47702,0,47711,1,
