App,Package,Start Time,Duration,Filename
"System",,"May 30, 2018 @ 10:18:47 AM","1 min 1 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
40969,1,40961,1883364,40959,0,40968,6,
41068,1,41061,1883208,41059,0,41068,6,
41170,1,41161,1883312,41160,0,41169,3,
41276,1,41262,1883372,41261,0,41276,3,
41372,1,41364,1883372,41362,0,41372,1,
41477,1,41463,1883372,41462,0,41477,5,
41571,1,41566,1883248,41563,0,41571,8,
41673,1,41665,1883248,41664,0,41672,2,
41774,1,41766,1883248,41765,0,41773,4,
41887,1,41871,1883212,41868,0,41887,10,
41983,1,41971,1883212,41969,0,41982,15,
42079,1,42071,1883336,42070,0,42079,4,
42184,1,42172,1883336,42171,0,42184,4,
42281,1,42273,1883336,42272,0,42281,5,
42382,1,42373,1883336,42371,0,42382,3,
42482,1,42473,1883336,42472,0,42481,3,
42583,1,42574,1883460,42573,0,42583,5,
42685,1,42675,1883460,42674,0,42685,4,
42784,1,42777,1883212,42775,0,42784,7,
42892,1,42877,1883212,42876,0,42892,1,
42985,1,42979,1883212,42977,0,42985,4,
43085,1,43078,1883212,43077,0,43085,2,
43186,1,43179,1883336,43178,0,43185,3,
43291,1,43280,1883336,43278,0,43290,4,
43388,1,43381,1883584,43380,0,43388,5,
43489,1,43481,1883584,43480,0,43488,4,
43590,1,43582,1883584,43581,0,43589,1,
43696,1,43683,1883584,43681,0,43696,3,
43792,1,43784,1883584,43783,0,43792,4,
43895,1,43884,1883584,43883,0,43895,2,
43993,1,43985,1883484,43983,0,43992,8,
44093,1,44085,1883484,44084,0,44093,3,
44194,1,44186,1883484,44185,0,44194,4,
44294,1,44287,1883484,44286,0,44294,4,
44396,1,44388,1883484,44387,0,44395,0,
44504,1,44488,1883484,44487,0,44504,3,
44600,1,44592,1883484,44590,0,44599,7,
44648,1,44640,1883484,44639,0,44647,11,
44748,1,44741,1883484,44740,0,44747,3,
44850,1,44842,1883460,44841,0,44849,1,
44951,1,44943,1883460,44941,0,44950,11,
45053,1,45043,1883460,45042,0,45053,4,
45152,1,45147,1883460,45143,0,45152,8,
45251,1,45244,1883460,45243,0,45251,3,
45353,1,45345,1883460,45344,0,45352,1,
45454,1,45446,1883460,45445,0,45453,4,
45555,1,45547,1883460,45545,0,45555,4,
45666,1,45648,1883460,45647,0,45665,0,
45758,1,45751,1883460,45749,0,45757,14,
